Rk,Team,Date,FG,TRB,AST,,Opp,Result,MP,AST,STL,BLK,TOV,PF,AST,STL,BLK,TOV,PF,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,MP,ORB,DRB,TRB,ORB,DRB,TRB
1,PHI,2013-10-30,43,40,24,,MIA,W 114-110,240,24,16,1,18,21,30,7,0,19,25,240,43,80,0.538,35,59,0.593,8,21,0.381,20,24,0.833,114,42,85,0.494,26,45,0.578,16,40,0.4,10,13,0.769,110,240,8,32,40,7,24,31
2,PHI,2013-11-01,48,46,26,@,WAS,W 109-102,240,26,8,6,19,17,23,14,6,17,16,240,48,94,0.511,42,71,0.592,6,23,0.261,7,14,0.5,109,41,94,0.436,32,68,0.471,9,26,0.346,11,17,0.647,102,240,9,37,46,15,31,46
3,PHI,2013-11-02,42,39,24,,CHI,W 107-104,240,24,8,6,15,18,28,8,5,18,14,240,42,86,0.488,31,64,0.484,11,22,0.5,12,18,0.667,107,42,93,0.452,39,79,0.494,3,14,0.214,17,19,0.895,104,240,10,29,39,17,34,51
4,PHI,2013-11-04,31,52,19,,GSW,L 90-110,240,19,9,3,24,18,28,18,7,22,24,240,31,88,0.352,26,63,0.413,5,25,0.2,23,37,0.622,90,41,92,0.446,26,54,0.481,15,38,0.395,13,20,0.65,110,240,14,38,52,13,41,54
5,PHI,2013-11-06,39,50,26,,WAS,L 102-116,240,26,5,3,20,15,32,10,5,11,20,240,39,83,0.47,33,65,0.508,6,18,0.333,18,26,0.692,102,43,98,0.439,25,65,0.385,18,33,0.545,12,16,0.75,116,240,11,39,50,10,30,40
6,PHI,2013-11-08,40,47,25,,CLE,W 94-79,240,25,5,8,17,18,22,9,4,13,12,240,40,84,0.476,33,63,0.524,7,21,0.333,7,9,0.778,94,30,90,0.333,21,64,0.328,9,26,0.346,10,14,0.714,79,240,12,35,47,18,25,43
7,PHI,2013-11-09,47,44,24,@,CLE,L 125-127 (2OT),290,24,10,3,19,22,28,10,10,18,21,290,47,99,0.475,36,72,0.5,11,27,0.407,20,23,0.87,125,46,102,0.451,33,71,0.465,13,31,0.419,22,29,0.759,127,290,9,35,44,14,36,50
8,PHI,2013-11-11,34,40,19,,SAS,L 85-109,240,19,4,9,15,12,29,9,2,12,15,240,34,82,0.415,29,63,0.46,5,19,0.263,12,16,0.75,85,44,89,0.494,31,61,0.508,13,28,0.464,8,11,0.727,109,240,11,29,40,11,39,50
9,PHI,2013-11-13,43,50,29,,HOU,W 123-117 (OT),265,29,12,8,13,23,34,8,15,19,27,265,43,103,0.417,32,78,0.41,11,25,0.44,26,34,0.765,123,43,96,0.448,28,55,0.509,15,41,0.366,16,25,0.64,117,265,15,35,50,13,37,50
10,PHI,2013-11-15,40,39,21,@,ATL,L 103-113,240,21,6,4,16,19,25,6,5,15,23,240,40,86,0.465,35,67,0.522,5,19,0.263,18,23,0.783,103,39,81,0.481,29,58,0.5,10,23,0.435,25,31,0.806,113,240,9,30,39,6,37,43
11,PHI,2013-11-16,35,38,16,@,NOP,L 98-135,240,16,8,2,17,21,30,11,17,13,25,240,35,83,0.422,29,64,0.453,6,19,0.316,22,31,0.71,98,52,86,0.605,39,58,0.672,13,28,0.464,18,27,0.667,135,240,10,28,38,10,33,43
12,PHI,2013-11-18,38,53,24,@,DAL,L 94-97,240,24,12,4,12,22,26,8,11,20,20,240,38,99,0.384,32,78,0.41,6,21,0.286,12,22,0.545,94,34,78,0.436,25,49,0.51,9,29,0.31,20,26,0.769,97,240,18,35,53,10,43,53
13,PHI,2013-11-20,34,50,20,,TOR,L 98-108,240,20,5,4,20,23,24,7,9,10,23,240,34,76,0.447,27,56,0.482,7,20,0.35,23,31,0.742,98,36,86,0.419,22,57,0.386,14,29,0.483,22,28,0.786,108,240,9,41,50,9,32,41
14,PHI,2013-11-22,45,50,34,,MIL,W 115-107 (OT),265,34,8,4,26,26,34,9,4,16,23,265,45,79,0.57,38,59,0.644,7,20,0.35,18,29,0.621,115,41,93,0.441,33,64,0.516,8,29,0.276,17,24,0.708,107,265,10,40,50,10,22,32
15,PHI,2013-11-23,35,54,11,@,IND,L 98-106,240,11,15,6,14,27,20,5,11,19,21,240,35,102,0.343,31,77,0.403,4,25,0.16,24,32,0.75,98,35,76,0.461,30,58,0.517,5,18,0.278,31,38,0.816,106,240,23,31,54,8,42,50
16,PHI,2013-11-27,38,40,22,@,ORL,L 94-105,240,22,8,4,15,15,22,10,6,17,16,240,38,85,0.447,31,63,0.492,7,22,0.318,11,17,0.647,94,43,82,0.524,39,63,0.619,4,19,0.211,15,21,0.714,105,240,9,31,40,7,38,45
17,PHI,2013-11-29,42,49,28,,NOP,L 105-121,240,28,6,4,18,19,30,13,9,12,21,240,42,92,0.457,30,61,0.492,12,31,0.387,9,21,0.429,105,51,93,0.548,43,73,0.589,8,20,0.4,11,14,0.786,121,240,18,31,49,10,30,40
18,PHI,2013-12-01,38,41,22,@,DET,L 100-115,240,22,15,7,20,27,26,12,7,23,20,240,38,88,0.432,31,65,0.477,7,23,0.304,17,19,0.895,100,41,89,0.461,31,61,0.508,10,28,0.357,23,39,0.59,115,240,6,35,41,16,41,57
19,PHI,2013-12-03,46,56,20,,ORL,W 126-125 (2OT),290,20,10,4,23,27,28,13,3,18,27,290,46,96,0.479,35,67,0.522,11,29,0.379,23,33,0.697,126,47,94,0.5,41,68,0.603,6,26,0.231,25,32,0.781,125,290,20,36,56,8,26,34
20,PHI,2013-12-06,37,50,21,@,CHA,L 88-105,240,21,4,4,15,20,29,9,7,9,15,240,37,92,0.402,31,65,0.477,6,27,0.222,8,13,0.615,88,42,91,0.462,38,70,0.543,4,21,0.19,17,25,0.68,105,240,11,39,50,12,36,48
21,PHI,2013-12-07,40,38,19,,DEN,L 92-103,240,19,4,4,13,24,21,8,4,11,17,240,40,88,0.455,37,72,0.514,3,16,0.188,9,14,0.643,92,35,83,0.422,28,61,0.459,7,22,0.318,26,34,0.765,103,240,11,27,38,20,32,52
22,PHI,2013-12-09,33,50,26,,LAC,L 83-94,240,26,7,0,16,26,20,10,4,12,22,240,33,92,0.359,30,71,0.423,3,21,0.143,14,19,0.737,83,35,82,0.427,30,55,0.545,5,27,0.185,19,29,0.655,94,240,14,36,50,9,40,49
23,PHI,2013-12-11,39,37,22,@,MIN,L 99-106,240,22,7,7,26,25,23,9,2,13,15,240,39,74,0.527,30,54,0.556,9,20,0.45,12,14,0.857,99,37,96,0.385,30,76,0.395,7,20,0.35,25,29,0.862,106,240,5,32,37,17,28,45
24,PHI,2013-12-13,37,42,19,@,TOR,L 100-108,240,19,7,5,17,18,24,8,5,15,19,240,37,84,0.44,28,61,0.459,9,23,0.391,17,21,0.81,100,39,82,0.476,29,57,0.509,10,25,0.4,20,24,0.833,108,240,12,30,42,10,37,47
25,PHI,2013-12-14,39,33,26,,POR,L 105-139,240,26,9,5,14,15,41,9,8,18,16,240,39,87,0.448,30,72,0.417,9,15,0.6,18,26,0.692,105,52,93,0.559,31,56,0.554,21,37,0.568,14,20,0.7,139,240,9,24,33,15,31,46
26,PHI,2013-12-16,37,39,21,@,BRK,L 94-130,240,21,14,0,19,24,35,10,2,20,20,240,37,90,0.411,29,60,0.483,8,30,0.267,12,20,0.6,94,47,78,0.603,26,43,0.605,21,35,0.6,15,26,0.577,130,240,8,31,39,4,38,42
27,PHI,2013-12-20,51,49,36,,BRK,W 121-120 (OT),265,36,8,2,17,21,36,10,5,16,18,265,51,100,0.51,42,71,0.592,9,29,0.31,10,15,0.667,121,42,85,0.494,27,52,0.519,15,33,0.455,21,30,0.7,120,265,12,37,49,5,31,36
28,PHI,2013-12-21,38,44,25,@,MIL,L 106-116,240,25,6,1,17,22,23,9,9,13,20,240,38,93,0.409,28,70,0.4,10,23,0.435,20,22,0.909,106,43,82,0.524,36,57,0.632,7,25,0.28,23,25,0.92,116,240,17,27,44,9,34,43
29,PHI,2013-12-28,37,49,19,@,PHO,L 101-115,240,19,12,3,20,24,24,9,11,19,21,240,37,95,0.389,26,66,0.394,11,29,0.379,16,22,0.727,101,44,95,0.463,35,62,0.565,9,33,0.273,18,23,0.783,115,240,15,34,49,15,42,57
30,PHI,2013-12-29,39,49,24,@,LAL,W 111-104,240,24,13,6,10,24,20,4,8,20,20,240,39,95,0.411,33,71,0.465,6,24,0.25,27,33,0.818,111,31,84,0.369,19,47,0.404,12,37,0.324,30,34,0.882,104,240,17,32,49,18,37,55
31,PHI,2014-01-01,43,53,23,@,DEN,W 114-102,240,23,10,5,17,25,23,7,8,14,28,240,43,92,0.467,34,69,0.493,9,23,0.391,19,28,0.679,114,36,91,0.396,31,66,0.47,5,25,0.2,25,35,0.714,102,240,14,39,53,15,33,48
32,PHI,2014-01-02,42,47,23,@,SAC,W 113-104,240,23,12,11,12,31,14,4,7,22,27,240,42,90,0.467,37,71,0.521,5,19,0.263,24,31,0.774,113,35,83,0.422,28,60,0.467,7,23,0.304,27,37,0.73,104,240,13,34,47,16,35,51
33,PHI,2014-01-04,40,43,18,@,POR,W 101-99,240,18,12,3,14,25,26,7,9,18,20,240,40,88,0.455,36,74,0.486,4,14,0.286,17,24,0.708,101,36,99,0.364,33,77,0.429,3,22,0.136,24,30,0.8,99,240,6,37,43,19,40,59
34,PHI,2014-01-06,38,40,26,,MIN,L 95-126,240,26,9,6,22,22,28,13,6,13,14,240,38,80,0.475,30,62,0.484,8,18,0.444,11,16,0.688,95,46,100,0.46,30,74,0.405,16,26,0.615,18,23,0.783,126,240,4,36,40,14,39,53
35,PHI,2014-01-07,34,38,21,@,CLE,L 93-111,240,21,9,6,10,18,29,5,9,18,27,240,34,86,0.395,30,67,0.448,4,19,0.211,21,27,0.778,93,44,89,0.494,31,61,0.508,13,28,0.464,10,18,0.556,111,240,8,30,38,14,44,58
36,PHI,2014-01-10,41,42,23,,DET,L 104-114,240,23,12,3,16,19,24,12,14,18,19,240,41,95,0.432,33,71,0.465,8,24,0.333,14,20,0.7,104,40,94,0.426,29,64,0.453,11,30,0.367,23,33,0.697,114,240,13,29,42,25,37,62
37,PHI,2014-01-11,36,38,22,,NYK,L 92-102,240,22,7,2,15,20,26,11,2,13,20,240,36,78,0.462,31,59,0.525,5,19,0.263,15,21,0.714,92,39,82,0.476,33,64,0.516,6,18,0.333,18,23,0.783,102,240,9,29,38,10,29,39
38,PHI,2014-01-15,39,50,23,,CHA,W 95-92,240,23,6,3,24,22,25,10,6,13,20,240,39,77,0.506,33,62,0.532,6,15,0.4,11,20,0.55,95,35,88,0.398,30,68,0.441,5,20,0.25,17,26,0.654,92,240,7,43,50,8,34,42
39,PHI,2014-01-17,31,45,16,,MIA,L 86-101,240,16,11,4,23,18,30,13,12,17,25,240,31,84,0.369,29,64,0.453,2,20,0.1,22,37,0.595,86,38,80,0.475,30,57,0.526,8,23,0.348,17,20,0.85,101,240,19,26,45,12,26,38
40,PHI,2014-01-18,34,42,17,@,CHI,L 78-103,240,17,9,5,17,20,27,10,10,16,15,240,34,97,0.351,32,78,0.41,2,19,0.105,8,12,0.667,78,40,82,0.488,34,62,0.548,6,20,0.3,17,20,0.85,103,240,16,26,42,11,41,52
41,PHI,2014-01-20,37,44,15,@,WAS,L 99-107,240,15,8,3,13,25,25,5,12,16,28,240,37,88,0.42,33,70,0.471,4,18,0.222,21,31,0.677,99,37,84,0.44,32,66,0.485,5,18,0.278,28,35,0.8,107,240,8,36,44,10,43,53
42,PHI,2014-01-22,42,54,28,@,NYK,W 110-106,240,28,8,4,14,24,24,7,12,13,24,240,42,88,0.477,33,74,0.446,9,14,0.643,17,24,0.708,110,37,82,0.451,22,49,0.449,15,33,0.455,17,24,0.708,106,240,17,37,54,8,31,39
43,PHI,2014-01-24,38,42,23,,TOR,L 95-104,240,23,8,2,10,18,28,4,6,15,22,240,38,89,0.427,32,69,0.464,6,20,0.3,13,16,0.813,95,40,84,0.476,32,64,0.5,8,20,0.4,16,22,0.727,104,240,10,32,42,13,40,53
44,PHI,2014-01-25,34,44,22,,OKC,L 91-103,240,22,15,4,15,22,23,10,8,20,21,240,34,90,0.378,30,63,0.476,4,27,0.148,19,27,0.704,91,40,76,0.526,36,55,0.655,4,21,0.19,19,25,0.76,103,240,19,25,44,9,35,44
45,PHI,2014-01-27,40,37,23,,PHO,L 113-124,240,23,11,3,21,27,25,11,12,19,25,240,40,87,0.46,32,67,0.478,8,20,0.4,25,26,0.962,113,43,80,0.538,34,60,0.567,9,20,0.45,29,35,0.829,124,240,14,23,37,13,29,42
46,PHI,2014-01-29,37,40,26,@,BOS,W 95-94,240,26,8,3,10,24,20,8,7,17,21,240,37,86,0.43,30,65,0.462,7,21,0.333,14,25,0.56,95,32,87,0.368,25,68,0.368,7,19,0.368,23,30,0.767,94,240,7,33,40,18,41,59
47,PHI,2014-01-31,32,46,19,,ATL,L 99-125,240,19,10,4,19,25,36,15,4,18,22,240,32,87,0.368,26,65,0.4,6,22,0.273,29,37,0.784,99,45,89,0.506,37,73,0.507,8,16,0.5,27,34,0.794,125,240,13,33,46,9,37,46
48,PHI,2014-02-01,38,44,17,@,DET,L 96-113,240,17,12,2,19,28,23,12,8,16,20,240,38,89,0.427,33,68,0.485,5,21,0.238,15,23,0.652,96,41,92,0.446,34,67,0.507,7,25,0.28,24,40,0.6,113,240,13,31,44,23,35,58
49,PHI,2014-02-03,37,38,20,@,BRK,L 102-108,240,20,4,3,25,28,25,15,6,13,24,240,37,71,0.521,29,51,0.569,8,20,0.4,20,28,0.714,102,32,72,0.444,22,47,0.468,10,25,0.4,34,39,0.872,108,240,8,30,38,5,25,30
50,PHI,2014-02-05,42,47,27,,BOS,L 108-114,240,27,7,5,15,24,27,9,8,13,19,240,42,94,0.447,35,73,0.479,7,21,0.333,17,20,0.85,108,41,84,0.488,33,65,0.508,8,19,0.421,24,33,0.727,114,240,13,34,47,12,36,48
51,PHI,2014-02-07,37,50,23,,LAL,L 98-112,240,23,8,2,22,18,34,14,9,14,15,240,37,87,0.425,22,55,0.4,15,32,0.469,9,17,0.529,98,45,89,0.506,37,71,0.521,8,18,0.444,14,20,0.7,112,240,12,38,50,7,33,40
52,PHI,2014-02-09,27,44,16,@,LAC,L 78-123,240,16,15,4,17,16,33,12,9,22,20,240,27,100,0.27,24,72,0.333,3,28,0.107,21,25,0.84,78,50,89,0.562,41,61,0.672,9,28,0.321,14,17,0.824,123,240,20,24,44,11,48,59
53,PHI,2014-02-10,33,38,15,@,GSW,L 80-123,240,15,10,2,17,21,24,9,11,18,20,240,33,90,0.367,31,73,0.425,2,17,0.118,12,17,0.706,80,43,88,0.489,31,59,0.525,12,29,0.414,25,30,0.833,123,240,7,31,38,13,47,60
54,PHI,2014-02-12,37,40,18,@,UTA,L 100-105,240,18,9,5,16,24,15,10,7,12,19,240,37,80,0.463,29,61,0.475,8,19,0.421,18,23,0.783,100,37,87,0.425,34,71,0.479,3,16,0.188,28,32,0.875,105,240,7,33,40,11,34,45
55,PHI,2014-02-18,31,44,17,,CLE,L 85-114,240,17,6,2,17,24,28,7,2,20,21,240,31,87,0.356,26,65,0.4,5,22,0.227,18,27,0.667,85,40,87,0.46,34,69,0.493,6,18,0.333,28,33,0.848,114,240,18,26,44,21,40,61
56,PHI,2014-02-21,42,34,22,,DAL,L 112-124,240,22,15,0,15,21,39,9,7,23,24,240,42,94,0.447,37,69,0.536,5,25,0.2,23,32,0.719,112,48,77,0.623,39,54,0.722,9,23,0.391,19,25,0.76,124,240,14,20,34,8,40,48
57,PHI,2014-02-24,43,28,28,,MIL,L 110-130,240,28,16,5,17,22,32,7,6,23,21,240,43,88,0.489,35,64,0.547,8,24,0.333,16,23,0.696,110,48,84,0.571,36,64,0.563,12,20,0.6,22,29,0.759,130,240,11,17,28,20,27,47
58,PHI,2014-02-26,32,42,16,,ORL,L 90-101,240,16,6,6,8,18,23,6,10,10,21,240,32,87,0.368,27,65,0.415,5,22,0.227,21,28,0.75,90,39,94,0.415,30,76,0.395,9,18,0.5,14,16,0.875,101,240,9,33,42,10,45,55
59,PHI,2014-03-01,38,40,22,,WAS,L 103-122,240,22,11,5,22,24,33,12,6,16,25,240,38,84,0.452,33,62,0.532,5,22,0.227,22,32,0.688,103,45,89,0.506,33,63,0.524,12,26,0.462,20,28,0.714,122,240,9,31,40,12,32,44
60,PHI,2014-03-02,32,45,16,@,ORL,L 81-92,240,16,7,5,19,22,17,12,6,13,20,240,32,86,0.372,27,62,0.435,5,24,0.208,12,18,0.667,81,35,83,0.422,34,70,0.486,1,13,0.077,21,27,0.778,92,240,13,32,45,11,36,47
61,PHI,2014-03-04,32,38,20,@,OKC,L 92-125,240,20,13,0,17,28,31,12,10,22,22,240,32,94,0.34,22,64,0.344,10,30,0.333,18,26,0.692,92,43,76,0.566,36,56,0.643,7,20,0.35,32,43,0.744,125,240,13,25,38,9,48,57
62,PHI,2014-03-08,36,33,22,,UTA,L 92-104,240,22,13,5,18,21,25,9,4,19,24,240,36,76,0.474,31,54,0.574,5,22,0.227,15,20,0.75,92,37,80,0.463,27,57,0.474,10,23,0.435,20,28,0.714,104,240,5,28,33,13,29,42
63,PHI,2014-03-10,43,42,26,@,NYK,L 110-123,240,26,9,1,18,25,20,10,6,13,24,240,43,84,0.512,37,64,0.578,6,20,0.3,18,25,0.72,110,44,81,0.543,31,49,0.633,13,32,0.406,22,34,0.647,123,240,14,28,42,10,25,35
64,PHI,2014-03-12,33,38,20,,SAC,L 98-115,240,20,7,4,20,31,21,12,1,21,25,240,33,84,0.393,25,61,0.41,8,23,0.348,24,28,0.857,98,34,74,0.459,27,56,0.482,7,18,0.389,40,50,0.8,115,240,11,27,38,12,36,48
65,PHI,2014-03-14,35,34,25,,IND,L 94-101,240,25,13,2,10,20,27,7,12,21,19,240,35,90,0.389,27,64,0.422,8,26,0.308,16,18,0.889,94,39,67,0.582,30,46,0.652,9,21,0.429,14,22,0.636,101,240,9,25,34,4,39,43
66,PHI,2014-03-15,31,42,16,,MEM,L 77-103,240,16,12,3,22,24,27,13,4,22,24,240,31,83,0.373,25,60,0.417,6,23,0.261,9,19,0.474,77,38,70,0.543,34,55,0.618,4,15,0.267,23,32,0.719,103,240,14,28,42,7,34,41
67,PHI,2014-03-17,35,45,21,@,IND,L 90-99,240,21,3,6,18,33,13,9,4,15,17,240,35,81,0.432,26,58,0.448,9,23,0.391,11,20,0.55,90,31,81,0.383,25,63,0.397,6,18,0.333,31,38,0.816,99,240,11,34,45,16,36,52
68,PHI,2014-03-19,37,38,22,,CHI,L 94-102,240,22,13,6,11,21,22,4,8,15,19,240,37,81,0.457,26,57,0.456,11,24,0.458,9,19,0.474,94,36,83,0.434,28,68,0.412,8,15,0.533,22,27,0.815,102,240,9,29,38,14,38,52
69,PHI,2014-03-21,34,53,20,,NYK,L 92-93,240,20,8,1,10,22,29,6,2,11,17,240,34,91,0.374,24,50,0.48,10,41,0.244,14,21,0.667,92,34,82,0.415,27,53,0.509,7,29,0.241,18,25,0.72,93,240,19,34,53,9,38,47
70,PHI,2014-03-22,30,48,11,@,CHI,L 81-91,240,11,3,6,10,23,23,6,9,15,20,240,30,87,0.345,29,67,0.433,1,20,0.05,20,22,0.909,81,31,70,0.443,26,56,0.464,5,14,0.357,24,31,0.774,91,240,19,29,48,11,33,44
71,PHI,2014-03-24,36,37,22,@,SAS,L 91-113,240,22,13,3,13,15,31,9,4,17,17,240,36,88,0.409,25,55,0.455,11,33,0.333,8,18,0.444,91,44,79,0.557,31,52,0.596,13,27,0.481,12,16,0.75,113,240,12,25,37,6,41,47
72,PHI,2014-03-27,35,39,23,@,HOU,L 98-120,240,23,9,5,21,26,27,13,6,20,22,240,35,90,0.389,21,54,0.389,14,36,0.389,14,22,0.636,98,44,90,0.489,35,64,0.547,9,26,0.346,23,34,0.676,120,240,14,25,39,17,40,57
73,PHI,2014-03-29,48,46,29,,DET,W 123-98,240,29,14,8,14,25,20,8,6,18,20,240,48,92,0.522,36,71,0.507,12,21,0.571,15,19,0.789,123,33,85,0.388,27,64,0.422,6,21,0.286,26,32,0.813,98,240,13,33,46,15,29,44
74,PHI,2014-03-31,36,40,25,@,ATL,L 95-103,240,25,11,6,20,27,25,10,0,16,17,240,36,77,0.468,25,47,0.532,11,30,0.367,12,20,0.6,95,36,84,0.429,29,53,0.547,7,31,0.226,24,30,0.8,103,240,6,34,40,13,36,49
75,PHI,2014-04-02,35,32,21,,CHA,L 93-123,240,21,5,2,11,24,32,1,4,9,17,240,35,83,0.422,31,65,0.477,4,18,0.222,19,26,0.731,93,42,79,0.532,30,57,0.526,12,22,0.545,27,35,0.771,123,240,7,25,32,9,38,47
76,PHI,2014-04-04,39,34,21,@,BOS,W 111-102,240,21,12,4,12,21,23,4,5,22,27,240,39,77,0.506,33,58,0.569,6,19,0.316,27,37,0.73,111,38,87,0.437,29,54,0.537,9,33,0.273,17,21,0.81,102,240,9,25,34,19,30,49
77,PHI,2014-04-05,36,40,27,,BRK,L 101-105,240,27,6,2,13,26,29,6,3,12,20,240,36,79,0.456,26,56,0.464,10,23,0.435,19,27,0.704,101,41,80,0.513,35,59,0.593,6,21,0.286,17,23,0.739,105,240,9,31,40,8,33,41
78,PHI,2014-04-09,44,36,20,@,TOR,L 114-125,240,20,2,5,8,25,25,2,7,7,16,240,44,85,0.518,36,64,0.563,8,21,0.381,18,21,0.857,114,41,82,0.5,29,57,0.509,12,25,0.48,31,37,0.838,125,240,9,27,36,10,25,35
79,PHI,2014-04-11,39,36,16,@,MEM,L 95-117,240,16,14,3,15,26,28,8,8,16,15,240,39,88,0.443,33,70,0.471,6,18,0.333,11,17,0.647,95,44,81,0.543,39,68,0.574,5,13,0.385,24,32,0.75,117,240,8,28,36,10,39,49
80,PHI,2014-04-12,41,40,18,@,CHA,L 105-111,240,18,8,1,9,30,23,3,9,14,22,240,41,93,0.441,36,68,0.529,5,25,0.2,18,26,0.692,105,39,72,0.542,32,53,0.604,7,19,0.368,26,41,0.634,111,240,11,29,40,9,32,41
81,PHI,2014-04-14,43,42,25,,BOS,W 113-108,240,25,10,8,14,21,26,8,4,17,23,240,43,79,0.544,40,67,0.597,3,12,0.25,24,38,0.632,113,40,86,0.465,31,62,0.5,9,24,0.375,19,26,0.731,108,240,9,33,42,12,28,40
82,PHI,2014-04-16,38,35,24,@,MIA,W 100-87,240,24,15,5,18,22,16,8,2,19,16,240,38,74,0.514,28,51,0.549,10,23,0.435,14,16,0.875,100,30,73,0.411,20,43,0.465,10,30,0.333,17,22,0.773,87,240,5,30,35,9,25,34
1,PHO,2013-10-30,43,47,18,,POR,W 104-91,240,18,8,5,15,17,19,5,5,13,14,240,43,83,0.518,39,64,0.609,4,19,0.211,14,18,0.778,104,33,81,0.407,25,55,0.455,8,26,0.308,17,24,0.708,91,240,11,36,47,11,28,39
2,PHO,2013-11-01,31,46,15,,UTA,W 87-84,240,15,10,10,16,24,20,3,1,20,20,240,31,83,0.373,25,61,0.41,6,22,0.273,19,24,0.792,87,31,85,0.365,26,68,0.382,5,17,0.294,17,27,0.63,84,240,16,30,46,22,31,53
3,PHO,2013-11-03,32,43,21,@,OKC,L 96-103,240,21,11,3,23,23,20,8,4,15,22,240,32,80,0.4,18,43,0.419,14,37,0.378,18,22,0.818,96,35,82,0.427,33,64,0.516,2,18,0.111,31,37,0.838,103,240,12,31,43,10,31,41
4,PHO,2013-11-05,39,41,25,@,NOP,W 104-98,240,25,10,4,15,20,26,12,11,13,20,240,39,78,0.5,27,53,0.509,12,25,0.48,14,22,0.636,104,37,85,0.435,27,67,0.403,10,18,0.556,14,19,0.737,98,240,7,34,41,8,32,40
5,PHO,2013-11-06,42,43,14,@,SAS,L 96-99,240,14,7,5,18,17,25,5,7,14,17,240,42,85,0.494,35,66,0.53,7,19,0.368,5,9,0.556,96,41,85,0.482,35,69,0.507,6,16,0.375,11,15,0.733,99,240,5,38,43,6,33,39
6,PHO,2013-11-08,40,48,21,,DEN,W 114-103,240,21,11,3,20,22,17,11,2,20,26,240,40,83,0.482,31,63,0.492,9,20,0.45,25,32,0.781,114,36,80,0.45,28,58,0.483,8,22,0.364,23,28,0.821,103,240,11,37,48,7,30,37
7,PHO,2013-11-10,38,40,14,,NOP,W 101-94,240,14,10,11,14,16,20,6,3,15,20,240,38,78,0.487,31,56,0.554,7,22,0.318,18,23,0.783,101,39,88,0.443,35,75,0.467,4,13,0.308,12,13,0.923,94,240,10,30,40,14,29,43
8,PHO,2013-11-13,37,41,16,@,POR,L 89-90,240,16,11,1,14,21,15,5,3,16,13,240,37,86,0.43,32,71,0.451,5,15,0.333,10,13,0.769,89,35,84,0.417,29,69,0.42,6,15,0.4,14,23,0.609,90,240,10,31,41,14,37,51
9,PHO,2013-11-15,34,42,17,,BRK,L 98-100 (OT),265,17,8,4,16,23,14,8,4,12,25,265,34,79,0.43,24,51,0.471,10,28,0.357,20,25,0.8,98,38,87,0.437,36,75,0.48,2,12,0.167,22,29,0.759,100,265,9,33,42,14,35,49
10,PHO,2013-11-19,37,31,23,@,SAC,L 104-107,240,23,9,3,16,23,21,8,3,20,24,240,37,79,0.468,27,50,0.54,10,29,0.345,20,28,0.714,104,39,83,0.47,31,61,0.508,8,22,0.364,21,28,0.75,107,240,6,25,31,15,33,48
11,PHO,2013-11-20,38,37,12,,SAC,L 106-113,240,12,6,6,17,26,19,11,2,10,23,240,38,85,0.447,23,52,0.442,15,33,0.455,15,22,0.682,106,37,80,0.463,30,63,0.476,7,17,0.412,32,38,0.842,113,240,13,24,37,9,33,42
12,PHO,2013-11-22,33,43,21,@,CHA,W 98-91,240,21,8,5,21,25,17,9,4,16,28,240,33,70,0.471,23,47,0.489,10,23,0.435,22,38,0.579,98,32,77,0.416,29,63,0.46,3,14,0.214,24,33,0.727,91,240,9,34,43,11,30,41
13,PHO,2013-11-24,46,44,25,@,ORL,W 104-96,240,25,5,9,9,14,24,4,5,12,15,240,46,95,0.484,35,66,0.53,11,29,0.379,1,3,0.333,104,39,84,0.464,33,63,0.524,6,21,0.286,12,14,0.857,96,240,10,34,44,7,34,41
14,PHO,2013-11-25,33,45,17,@,MIA,L 92-107,240,17,10,1,15,18,20,9,4,14,17,240,33,83,0.398,25,51,0.49,8,32,0.25,18,24,0.75,92,39,79,0.494,32,57,0.561,7,22,0.318,22,24,0.917,107,240,14,31,45,7,31,38
15,PHO,2013-11-27,42,43,22,,POR,W 120-106,240,22,9,4,10,22,21,4,2,12,20,240,42,81,0.519,32,57,0.561,10,24,0.417,26,31,0.839,120,39,86,0.453,32,67,0.478,7,19,0.368,21,24,0.875,106,240,13,30,43,15,24,39
16,PHO,2013-11-29,41,30,18,@,UTA,W 112-101,240,18,4,5,8,17,21,5,1,11,18,240,41,75,0.547,33,50,0.66,8,25,0.32,22,25,0.88,112,40,83,0.482,35,63,0.556,5,20,0.25,16,20,0.8,101,240,6,24,30,13,26,39
17,PHO,2013-11-30,37,35,17,,UTA,L 104-112,240,17,8,3,13,28,21,6,1,12,23,240,37,78,0.474,25,51,0.49,12,27,0.444,18,25,0.72,104,39,76,0.513,30,58,0.517,9,18,0.5,25,29,0.862,112,240,12,23,35,12,27,39
18,PHO,2013-12-03,37,41,22,@,MEM,L 91-110,240,22,4,5,14,17,26,7,7,8,19,240,37,87,0.425,30,58,0.517,7,29,0.241,10,15,0.667,91,46,84,0.548,41,70,0.586,5,14,0.357,13,21,0.619,110,240,14,27,41,12,31,43
19,PHO,2013-12-04,36,40,17,@,HOU,W 97-88,240,17,13,6,18,23,13,8,1,22,20,240,36,79,0.456,25,55,0.455,11,24,0.458,14,19,0.737,97,31,88,0.352,22,57,0.386,9,31,0.29,17,19,0.895,88,240,8,32,40,21,33,54
