Rk,Team,Date,FG,TRB,AST,,Opp,Result,MP,AST,STL,BLK,TOV,PF,AST,STL,BLK,TOV,PF,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,MP,ORB,DRB,TRB,ORB,DRB,TRB
29,MIA,2006-12-29,32,41,14,,NJN,L 81-91,240,14,10,10,17,20,22,7,3,16,21,240,32,72,0.444,29,56,0.518,3,16,0.188,14,21,0.667,81,34,73,0.466,26,52,0.5,8,21,0.381,15,17,0.882,91,240,13,28,41,11,29,40
30,MIA,2006-12-30,23,33,17,@,ORL,L 68-97,240,17,4,7,15,27,23,7,4,8,17,240,23,67,0.343,16,51,0.314,7,16,0.438,15,17,0.882,68,33,74,0.446,29,61,0.475,4,13,0.308,27,33,0.818,97,240,7,26,33,10,36,46
31,MIA,2007-01-03,38,35,23,,LAC,L 95-110,240,23,6,5,11,16,24,6,5,15,23,240,38,87,0.437,31,65,0.477,7,22,0.318,12,16,0.75,95,46,76,0.605,44,71,0.62,2,5,0.4,16,21,0.762,110,240,13,22,35,7,31,38
32,MIA,2007-01-05,29,38,17,@,PHO,L 80-108,240,17,3,1,19,19,20,8,1,6,17,240,29,66,0.439,24,52,0.462,5,14,0.357,17,20,0.85,80,36,76,0.474,25,56,0.446,11,20,0.55,25,29,0.862,108,240,6,32,38,8,27,35
33,MIA,2007-01-07,32,35,13,@,POR,W 93-90,240,13,7,6,12,13,24,6,4,11,26,240,32,69,0.464,28,57,0.491,4,12,0.333,25,30,0.833,93,39,89,0.438,32,69,0.464,7,20,0.35,5,7,0.714,90,240,9,26,35,16,25,41
34,MIA,2007-01-10,39,36,28,@,SEA,W 107-103,240,28,6,5,8,18,27,5,1,11,24,240,39,74,0.527,33,61,0.541,6,13,0.462,23,30,0.767,107,41,86,0.477,36,70,0.514,5,16,0.313,16,20,0.8,103,240,7,29,36,12,29,41
35,MIA,2007-01-12,45,56,36,@,GSW,W 118-96,240,36,8,9,19,25,22,10,3,13,18,240,45,85,0.529,32,55,0.582,13,30,0.433,15,19,0.789,118,36,86,0.419,30,64,0.469,6,22,0.273,18,33,0.545,96,240,12,44,56,12,28,40
36,MIA,2007-01-13,32,28,19,@,UTA,W 119-110,240,19,12,6,14,34,21,7,1,19,31,240,32,63,0.508,19,40,0.475,13,23,0.565,42,45,0.933,119,35,67,0.522,32,59,0.542,3,8,0.375,37,54,0.685,110,240,4,24,28,11,21,32
37,MIA,2007-01-15,43,46,32,@,LAL,L 118-124 (OT),265,32,7,7,11,24,34,2,7,11,22,265,43,87,0.494,34,61,0.557,9,26,0.346,23,31,0.742,118,48,99,0.485,34,74,0.459,14,25,0.56,14,20,0.7,124,265,11,35,46,13,32,45
38,MIA,2007-01-18,45,28,22,,IND,W 104-101,240,22,11,4,11,21,15,4,4,18,22,240,45,77,0.584,44,67,0.657,1,10,0.1,13,17,0.765,104,40,81,0.494,36,64,0.563,4,17,0.235,17,22,0.773,101,240,4,24,28,12,25,37
39,MIA,2007-01-19,36,55,22,@,PHI,L 95-98 (OT),265,22,9,4,19,24,27,10,6,17,25,265,36,99,0.364,28,75,0.373,8,24,0.333,15,24,0.625,95,37,77,0.481,35,68,0.515,2,9,0.222,22,26,0.846,98,265,23,32,55,3,33,36
40,MIA,2007-01-21,36,35,13,,DAL,L 93-99,240,13,7,5,7,18,19,5,2,11,21,240,36,74,0.486,32,61,0.525,4,13,0.308,17,25,0.68,93,41,88,0.466,37,72,0.514,4,16,0.25,13,17,0.765,99,240,5,30,35,14,34,48
41,MIA,2007-01-22,43,45,28,,NYK,W 101-83,240,28,9,6,13,21,19,6,2,16,16,240,43,81,0.531,33,58,0.569,10,23,0.435,5,10,0.5,101,32,70,0.457,25,50,0.5,7,20,0.35,12,17,0.706,83,240,15,30,45,8,25,33
42,MIA,2007-01-24,37,43,21,@,IND,L 94-96 (OT),265,21,12,10,15,24,20,8,5,18,17,265,37,85,0.435,30,63,0.476,7,22,0.318,13,17,0.765,94,35,89,0.393,29,69,0.42,6,20,0.3,20,25,0.8,96,265,8,35,43,14,38,52
43,MIA,2007-01-26,31,39,16,@,NYK,L 96-116,240,16,8,8,15,17,26,10,3,14,24,240,31,72,0.431,24,50,0.48,7,22,0.318,27,36,0.75,96,45,84,0.536,36,67,0.537,9,17,0.529,17,21,0.81,116,240,10,29,39,9,35,44
44,MIA,2007-01-27,39,42,20,@,CHI,L 97-100,240,20,4,4,7,29,18,5,7,13,18,240,39,95,0.411,31,70,0.443,8,25,0.32,11,16,0.688,97,32,76,0.421,27,56,0.482,5,20,0.25,31,44,0.705,100,240,14,28,42,14,37,51
45,MIA,2007-01-30,47,43,29,,MIL,W 110-80,240,29,14,6,12,19,15,7,1,19,18,240,47,78,0.603,40,65,0.615,7,13,0.538,9,16,0.563,110,30,74,0.405,24,59,0.407,6,15,0.4,14,21,0.667,80,240,8,35,43,11,23,34
46,MIA,2007-02-01,30,44,9,,CLE,W 92-89,240,9,7,5,17,19,19,9,1,14,29,240,30,66,0.455,26,54,0.481,4,12,0.333,28,35,0.8,92,33,76,0.434,25,54,0.463,8,22,0.364,15,24,0.625,89,240,11,33,44,8,24,32
47,MIA,2007-02-03,45,43,31,@,MIL,W 117-98,240,31,10,3,18,21,17,8,3,18,22,240,45,83,0.542,36,66,0.545,9,17,0.529,18,25,0.72,117,38,85,0.447,34,65,0.523,4,20,0.2,18,25,0.72,98,240,14,29,43,14,26,40
48,MIA,2007-02-05,44,40,26,,CHA,W 113-93,240,26,12,4,12,16,21,9,2,16,26,240,44,71,0.62,37,53,0.698,7,18,0.389,18,33,0.545,113,36,79,0.456,32,62,0.516,4,17,0.235,17,24,0.708,93,240,8,32,40,11,21,32
49,MIA,2007-02-07,34,42,21,@,BOS,W 91-79,240,21,5,9,16,15,22,4,4,11,22,240,34,66,0.515,28,49,0.571,6,17,0.353,17,23,0.739,91,31,97,0.32,24,78,0.308,7,19,0.368,10,12,0.833,79,240,2,40,42,18,30,48
50,MIA,2007-02-09,31,37,20,@,CLE,L 79-103,240,20,7,3,15,24,30,9,0,11,19,240,31,73,0.425,27,54,0.5,4,19,0.211,13,21,0.619,79,41,85,0.482,36,72,0.5,5,13,0.385,16,24,0.667,103,240,11,26,37,18,31,49
51,MIA,2007-02-11,38,46,13,,SAS,W 100-85,240,13,5,6,16,22,15,6,2,12,19,240,38,72,0.528,32,58,0.552,6,14,0.429,18,23,0.783,100,33,77,0.429,25,52,0.481,8,25,0.32,11,20,0.55,85,240,12,34,46,10,21,31
52,MIA,2007-02-13,44,32,19,,POR,W 104-85,240,19,8,14,7,19,13,1,5,15,14,240,44,79,0.557,40,66,0.606,4,13,0.308,12,16,0.75,104,33,78,0.423,25,63,0.397,8,15,0.533,11,15,0.733,85,240,9,23,32,17,21,38
53,MIA,2007-02-21,41,44,19,@,HOU,L 102-112,240,19,13,3,13,20,26,10,3,18,21,240,41,92,0.446,36,70,0.514,5,22,0.227,15,26,0.577,102,40,79,0.506,25,49,0.51,15,30,0.5,17,24,0.708,112,240,14,30,44,7,31,38
54,MIA,2007-02-22,36,40,14,@,DAL,L 100-112,240,14,11,4,11,26,22,5,4,14,21,240,36,82,0.439,28,63,0.444,8,19,0.421,20,30,0.667,100,39,72,0.542,33,57,0.579,6,15,0.4,28,34,0.824,112,240,13,27,40,6,35,41
55,MIA,2007-02-25,34,50,21,,CLE,W 86-81,240,21,3,3,13,22,17,7,6,10,27,240,34,79,0.43,31,61,0.508,3,18,0.167,15,30,0.5,86,31,86,0.36,22,62,0.355,9,24,0.375,10,21,0.476,81,240,12,38,50,11,36,47
56,MIA,2007-02-26,40,39,24,@,NYK,L 93-99,240,24,6,3,11,25,12,5,4,10,14,240,40,81,0.494,32,63,0.508,8,18,0.444,5,8,0.625,93,31,72,0.431,24,52,0.462,7,20,0.35,30,39,0.769,99,240,9,30,39,10,30,40
57,MIA,2007-02-28,33,49,22,@,WAS,W 92-83,240,22,6,6,11,20,19,6,7,11,17,240,33,79,0.418,24,53,0.453,9,26,0.346,17,25,0.68,92,29,81,0.358,22,56,0.393,7,25,0.28,18,24,0.75,83,240,16,33,49,13,30,43
58,MIA,2007-03-02,34,41,16,,DET,W 85-82,240,16,4,3,12,21,16,7,0,10,21,240,34,74,0.459,30,50,0.6,4,24,0.167,13,22,0.591,85,30,80,0.375,29,64,0.453,1,16,0.063,21,25,0.84,82,240,8,33,41,15,33,48
59,MIA,2007-03-05,29,40,20,,ATL,W 88-81,240,20,9,3,13,17,13,5,5,16,30,240,29,67,0.433,21,48,0.438,8,19,0.421,22,37,0.595,88,31,76,0.408,27,63,0.429,4,13,0.308,15,22,0.682,81,240,6,34,40,10,30,40
60,MIA,2007-03-07,43,36,29,,CHI,W 103-70,240,29,10,10,12,16,10,10,2,20,16,240,43,78,0.551,33,55,0.6,10,23,0.435,7,13,0.538,103,26,74,0.351,21,61,0.344,5,13,0.385,13,18,0.722,70,240,6,30,36,16,27,43
61,MIA,2007-03-09,42,40,16,,MIN,W 105-91,240,16,5,2,18,21,17,7,3,13,20,240,42,72,0.583,36,53,0.679,6,19,0.316,15,25,0.6,105,36,77,0.468,33,65,0.508,3,12,0.25,16,19,0.842,91,240,9,31,40,7,21,28
62,MIA,2007-03-11,43,42,25,,WAS,W 106-104,240,25,8,4,5,27,10,1,3,14,22,240,43,91,0.473,33,62,0.532,10,29,0.345,10,25,0.4,106,32,73,0.438,27,59,0.458,5,14,0.357,35,41,0.854,104,240,15,27,42,15,33,48
63,MIA,2007-03-13,36,46,13,,UTA,W 88-86,240,13,6,3,11,25,20,3,1,11,18,240,36,83,0.434,31,64,0.484,5,19,0.263,11,19,0.579,88,28,69,0.406,22,53,0.415,6,16,0.375,24,36,0.667,86,240,15,31,46,9,29,38
64,MIA,2007-03-15,34,48,28,@,NJN,W 93-86,240,28,5,3,8,22,25,1,3,10,26,240,34,76,0.447,27,53,0.509,7,23,0.304,18,29,0.621,93,31,80,0.388,19,50,0.38,12,30,0.4,12,19,0.632,86,240,6,42,48,6,37,43
65,MIA,2007-03-16,36,37,19,,SAC,W 103-97,240,19,8,6,19,22,17,13,0,19,24,240,36,66,0.545,23,45,0.511,13,21,0.619,18,31,0.581,103,34,74,0.459,24,50,0.48,10,24,0.417,19,28,0.679,97,240,6,31,37,10,25,35
66,MIA,2007-03-18,29,34,17,,ORL,L 83-97,240,17,5,2,8,20,16,5,4,11,23,240,29,71,0.408,25,49,0.51,4,22,0.182,21,30,0.7,83,38,76,0.5,34,66,0.515,4,10,0.4,17,22,0.773,97,240,9,25,34,14,30,44
67,MIA,2007-03-21,36,40,25,@,ATL,W 91-83,240,25,9,4,16,21,25,8,5,17,23,240,36,72,0.5,31,54,0.574,5,18,0.278,14,21,0.667,91,33,82,0.402,31,72,0.431,2,10,0.2,15,24,0.625,83,240,8,32,40,18,27,45
68,MIA,2007-03-23,26,38,14,@,IND,L 70-95,240,14,10,3,9,18,26,6,5,14,20,240,26,80,0.325,22,55,0.4,4,25,0.16,14,23,0.609,70,35,68,0.515,26,47,0.553,9,21,0.429,16,21,0.762,95,240,11,27,38,4,42,46
69,MIA,2007-03-24,33,42,19,,PHI,L 85-93,240,19,2,3,17,22,18,7,5,15,24,240,33,77,0.429,27,50,0.54,6,27,0.222,13,23,0.565,85,31,67,0.463,25,50,0.5,6,17,0.353,25,34,0.735,93,240,14,28,42,9,29,38
70,MIA,2007-03-26,34,40,20,,ATL,W 106-89,240,20,9,4,11,14,19,6,7,16,32,240,34,69,0.493,28,56,0.5,6,13,0.462,32,45,0.711,106,36,73,0.493,30,61,0.492,6,12,0.5,11,14,0.786,89,240,14,26,40,8,26,34
71,MIA,2007-03-28,30,35,19,@,TOR,L 83-96,240,19,4,3,10,20,26,6,4,10,17,240,30,73,0.411,19,45,0.422,11,28,0.393,12,20,0.6,83,36,79,0.456,29,55,0.527,7,24,0.292,17,22,0.773,96,240,9,26,35,16,37,53
72,MIA,2007-03-30,38,48,28,@,MIN,W 92-77,240,28,8,6,18,17,17,10,1,15,23,240,38,78,0.487,31,51,0.608,7,27,0.259,9,18,0.5,92,31,84,0.369,29,66,0.439,2,18,0.111,13,20,0.65,77,240,10,38,48,11,33,44
73,MIA,2007-04-01,33,38,20,@,DET,L 88-94,240,20,5,0,15,20,19,6,5,11,24,240,33,70,0.471,27,55,0.491,6,15,0.4,16,30,0.533,88,35,78,0.449,30,62,0.484,5,16,0.313,19,22,0.864,94,240,11,27,38,11,23,34
74,MIA,2007-04-03,38,48,19,,TOR,W 92-89,240,19,2,10,14,18,19,9,5,7,13,240,38,75,0.507,32,56,0.571,6,19,0.316,10,18,0.556,92,33,87,0.379,27,67,0.403,6,20,0.3,17,21,0.81,89,240,9,39,48,14,25,39
75,MIA,2007-04-05,35,41,29,@,CLE,W 94-90 (OT),265,29,8,4,15,27,14,7,2,17,28,265,35,78,0.449,24,52,0.462,11,26,0.423,13,26,0.5,94,31,84,0.369,27,68,0.397,4,16,0.25,24,29,0.828,90,265,9,32,41,17,34,51
76,MIA,2007-04-06,36,44,24,@,BOS,W 88-85,240,24,3,4,10,15,19,5,5,7,24,240,36,77,0.468,29,56,0.518,7,21,0.333,9,17,0.529,88,34,80,0.425,26,59,0.441,8,21,0.381,9,18,0.5,85,240,10,34,44,10,33,43
77,MIA,2007-04-08,36,37,21,,CHA,L 103-111 (OT),265,21,11,10,26,22,23,20,2,19,30,265,36,67,0.537,31,53,0.585,5,14,0.357,26,44,0.591,103,40,83,0.482,32,65,0.492,8,18,0.444,23,29,0.793,111,265,10,27,37,12,28,40
78,MIA,2007-04-10,30,41,12,@,CHA,L 82-92,240,12,8,5,22,18,24,9,1,12,16,240,30,68,0.441,25,55,0.455,5,13,0.385,17,20,0.85,82,34,78,0.436,26,59,0.441,8,19,0.421,16,19,0.842,92,240,10,31,41,10,26,36
79,MIA,2007-04-11,33,34,18,,WAS,W 85-82,240,18,5,7,17,15,17,6,2,14,17,240,33,65,0.508,27,49,0.551,6,16,0.375,13,19,0.684,85,33,84,0.393,27,66,0.409,6,18,0.333,10,14,0.714,82,240,3,31,34,15,29,44
80,MIA,2007-04-13,41,32,20,,IND,W 100-96,240,20,11,2,12,22,19,5,4,16,20,240,41,78,0.526,33,63,0.524,8,15,0.533,10,17,0.588,100,33,72,0.458,24,55,0.436,9,17,0.529,21,27,0.778,96,240,11,21,32,12,26,38
81,MIA,2007-04-16,32,30,23,,BOS,L 89-91,240,23,7,4,14,21,19,7,5,15,22,240,32,72,0.444,21,51,0.412,11,21,0.524,14,18,0.778,89,31,70,0.443,25,47,0.532,6,23,0.261,23,26,0.885,91,240,7,23,30,9,34,43
82,MIA,2007-04-18,26,31,16,@,ORL,L 68-94,240,16,6,5,15,23,23,7,4,9,15,240,26,69,0.377,22,56,0.393,4,13,0.308,12,14,0.857,68,35,79,0.443,29,62,0.468,6,17,0.353,18,29,0.621,94,240,5,26,31,15,37,52
83,MIA,2007-04-21,31,33,17,@,CHI,L 91-96,240,17,5,5,12,31,27,4,6,13,24,240,31,73,0.425,24,53,0.453,7,20,0.35,22,27,0.815,91,35,82,0.427,32,65,0.492,3,17,0.176,23,27,0.852,96,240,4,29,33,13,33,46
84,MIA,2007-04-24,34,30,21,@,CHI,L 89-107,240,21,9,4,20,14,28,11,5,18,19,240,34,73,0.466,29,57,0.509,5,16,0.313,16,20,0.8,89,43,78,0.551,32,61,0.525,11,17,0.647,10,12,0.833,107,240,6,24,30,10,28,38
85,MIA,2007-04-27,37,33,15,,CHI,L 96-104,240,15,9,6,9,29,20,5,4,18,29,240,37,81,0.457,31,66,0.47,6,15,0.4,16,35,0.457,96,35,71,0.493,30,56,0.536,5,15,0.333,29,37,0.784,104,240,12,21,33,6,38,44
86,MIA,2007-04-29,31,49,18,,CHI,L 79-92,240,18,2,6,17,27,18,11,2,5,22,240,31,72,0.431,27,55,0.491,4,17,0.235,13,27,0.481,79,32,84,0.381,23,63,0.365,9,21,0.429,19,24,0.792,92,240,10,39,49,10,32,42
1,MIL,2006-11-01,43,38,26,@,DET,W 105-97,240,26,12,0,8,25,19,3,9,22,23,240,43,93,0.462,41,79,0.519,2,14,0.143,17,25,0.68,105,31,72,0.431,23,51,0.451,8,21,0.381,27,34,0.794,97,240,11,27,38,13,35,48
2,MIL,2006-11-03,38,38,22,@,TOR,L 92-109,240,22,7,3,15,20,27,7,8,15,15,240,38,86,0.442,33,66,0.5,5,20,0.25,11,14,0.786,92,47,88,0.534,38,67,0.567,9,21,0.429,6,10,0.6,109,240,11,27,38,13,31,44
3,MIL,2006-11-04,38,42,29,,SAC,W 104-91,240,29,3,2,20,18,22,13,3,12,21,240,38,72,0.528,29,55,0.527,9,17,0.529,19,23,0.826,104,34,85,0.4,30,65,0.462,4,20,0.2,19,27,0.704,91,240,11,31,42,18,21,39
4,MIL,2006-11-06,32,33,18,@,CHI,L 85-110,240,18,4,4,18,21,33,9,8,14,20,240,32,78,0.41,28,56,0.5,4,22,0.182,17,18,0.944,85,46,85,0.541,41,70,0.586,5,15,0.333,13,18,0.722,110,240,5,28,33,11,33,44
5,MIL,2006-11-08,34,33,22,,HOU,L 93-97,240,22,6,3,11,19,26,4,4,14,24,240,34,73,0.466,31,63,0.492,3,10,0.3,22,30,0.733,93,38,78,0.487,30,62,0.484,8,16,0.5,13,19,0.684,97,240,7,26,33,11,32,43
6,MIL,2006-11-10,44,45,24,@,WAS,L 111-116,240,24,6,3,12,30,24,7,6,12,23,240,44,92,0.478,40,74,0.541,4,18,0.222,19,25,0.76,111,38,80,0.475,29,62,0.468,9,18,0.5,31,38,0.816,116,240,14,31,45,11,31,42
7,MIL,2006-11-11,40,29,25,,UTA,L 111-113,240,25,10,3,12,23,30,9,5,19,32,240,40,83,0.482,32,62,0.516,8,21,0.381,23,32,0.719,111,43,80,0.538,39,65,0.6,4,15,0.267,23,30,0.767,113,240,8,21,29,14,30,44
8,MIL,2006-11-14,37,33,10,@,ATL,W 103-101,240,10,6,1,17,25,15,8,5,17,29,240,37,73,0.507,33,62,0.532,4,11,0.364,25,37,0.676,103,38,80,0.475,30,57,0.526,8,23,0.348,17,22,0.773,101,240,10,23,33,15,30,45
9,MIL,2006-11-15,31,30,17,@,NJN,L 87-100,240,17,11,0,20,23,28,7,2,23,24,240,31,76,0.408,24,51,0.471,7,25,0.28,18,22,0.818,87,37,67,0.552,31,52,0.596,6,15,0.4,20,26,0.769,100,240,7,23,30,8,37,45
10,MIL,2006-11-18,36,44,21,,IND,L 100-102,240,21,6,5,15,29,24,6,9,15,24,240,36,78,0.462,30,65,0.462,6,13,0.462,22,29,0.759,100,34,80,0.425,23,54,0.426,11,26,0.423,23,37,0.622,102,240,10,34,44,15,30,45
11,MIL,2006-11-21,35,40,19,@,IND,L 88-93,240,19,7,4,16,19,25,9,9,19,19,240,35,85,0.412,31,71,0.437,4,14,0.286,14,14,1,88,35,79,0.443,28,55,0.509,7,24,0.292,16,22,0.727,93,240,10,30,40,13,34,47
12,MIL,2006-11-22,32,41,24,,PHI,W 98-94,240,24,4,5,14,26,26,7,6,16,35,240,32,71,0.451,28,58,0.483,4,13,0.308,30,42,0.714,98,34,78,0.436,24,61,0.393,10,17,0.588,16,25,0.64,94,240,12,29,41,11,33,44
13,MIL,2006-11-25,37,33,22,,BOS,L 98-111,240,22,6,2,13,26,22,3,4,13,19,240,37,76,0.487,30,62,0.484,7,14,0.5,17,22,0.773,98,39,72,0.542,34,59,0.576,5,13,0.385,28,34,0.824,111,240,8,25,33,10,29,39
14,MIL,2006-11-28,43,35,24,@,LAL,W 109-105,240,24,9,3,16,21,29,5,9,19,17,240,43,85,0.506,36,69,0.522,7,16,0.438,16,19,0.842,109,38,85,0.447,27,48,0.563,11,37,0.297,18,20,0.9,105,240,7,28,35,13,30,43
15,MIL,2006-12-01,47,43,18,@,PHO,L 116-122,240,18,7,2,13,26,26,7,10,14,22,240,47,92,0.511,42,78,0.538,5,14,0.357,17,26,0.654,116,41,81,0.506,30,55,0.545,11,26,0.423,29,33,0.879,122,240,15,28,43,11,29,40
16,MIL,2006-12-02,41,44,29,@,GSW,W 115-110,240,29,8,1,19,19,31,10,3,18,29,240,41,85,0.482,31,58,0.534,10,27,0.37,23,34,0.676,115,42,85,0.494,32,54,0.593,10,31,0.323,16,20,0.8,110,240,16,28,44,11,22,33
17,MIL,2006-12-04,32,34,16,@,UTA,L 88-101,240,16,9,3,12,22,30,4,8,15,25,240,32,84,0.381,23,60,0.383,9,24,0.375,15,23,0.652,88,39,77,0.506,35,62,0.565,4,15,0.267,19,26,0.731,101,240,10,24,34,13,35,48
18,MIL,2006-12-06,38,39,22,,POR,W 102-94 (OT),265,22,5,2,11,19,23,6,4,16,28,265,38,81,0.469,35,65,0.538,3,16,0.188,23,28,0.821,102,35,82,0.427,26,61,0.426,9,21,0.429,15,18,0.833,94,265,11,28,39,11,27,38
19,MIL,2006-12-08,41,33,23,,MEM,W 100-94,240,23,8,1,14,26,19,2,3,19,18,240,41,77,0.532,36,57,0.632,5,20,0.25,13,20,0.65,100,34,71,0.479,29,56,0.518,5,15,0.333,21,27,0.778,94,240,10,23,33,14,26,40
20,MIL,2006-12-09,46,35,18,@,NYK,L 107-115,240,18,3,0,10,20,31,5,4,14,16,240,46,89,0.517,40,74,0.541,6,15,0.4,9,12,0.75,107,50,89,0.562,43,72,0.597,7,17,0.412,8,12,0.667,115,240,12,23,35,17,29,46
21,MIL,2006-12-12,35,33,27,,SEA,W 94-93,240,27,10,0,17,15,24,10,5,19,18,240,35,73,0.479,34,60,0.567,1,13,0.077,23,25,0.92,94,40,78,0.513,39,72,0.542,1,6,0.167,12,17,0.706,93,240,9,24,33,13,27,40
22,MIL,2006-12-13,34,34,26,@,NJN,L 95-108,240,26,10,4,18,24,31,11,2,16,23,240,34,72,0.472,29,57,0.509,5,15,0.333,22,34,0.647,95,38,77,0.494,28,55,0.509,10,22,0.455,22,30,0.733,108,240,15,19,34,15,25,40
23,MIL,2006-12-15,43,43,22,@,CHI,L 111-117,240,22,14,3,15,31,24,7,8,16,26,240,43,89,0.483,34,71,0.479,9,18,0.5,16,34,0.471,111,37,88,0.42,29,63,0.46,8,25,0.32,35,41,0.854,117,240,15,28,43,20,39,59
24,MIL,2006-12-16,43,39,27,,MIN,W 108-104,240,27,3,4,15,24,23,9,2,17,24,240,43,85,0.506,36,68,0.529,7,17,0.412,15,19,0.789,108,38,73,0.521,35,61,0.574,3,12,0.25,25,33,0.758,104,240,14,25,39,10,21,31
25,MIL,2006-12-20,43,43,30,,MIA,W 121-95,240,30,6,4,10,20,25,6,5,11,21,240,43,82,0.524,29,60,0.483,14,22,0.636,21,25,0.84,121,35,77,0.455,28,59,0.475,7,18,0.389,18,24,0.75,95,240,9,34,43,6,28,34
26,MIL,2006-12-22,44,41,20,@,MIN,W 113-107,240,20,8,2,9,28,24,2,10,16,20,240,44,97,0.454,38,79,0.481,6,18,0.333,19,24,0.792,113,38,76,0.5,34,60,0.567,4,16,0.25,27,36,0.75,107,240,14,27,41,10,36,46
27,MIL,2006-12-23,43,42,28,,NJN,W 115-104,240,28,7,4,14,19,28,10,4,12,25,240,43,78,0.551,38,58,0.655,5,20,0.25,24,34,0.706,115,39,93,0.419,29,64,0.453,10,29,0.345,16,20,0.8,104,240,6,36,42,16,26,42
28,MIL,2006-12-26,50,40,19,@,SAS,W 114-107,240,19,7,5,11,22,24,3,5,11,17,240,50,88,0.568,49,77,0.636,1,11,0.091,13,14,0.929,114,38,84,0.452,28,55,0.509,10,29,0.345,21,28,0.75,107,240,9,31,40,14,26,40
29,MIL,2006-12-27,44,45,27,@,MEM,W 112-96,240,27,7,2,12,21,27,4,5,13,23,240,44,90,0.489,35,74,0.473,9,16,0.563,15,19,0.789,112,39,81,0.481,35,60,0.583,4,21,0.19,14,25,0.56,96,240,17,28,45,12,27,39
30,MIL,2006-12-29,34,44,14,@,CLE,L 99-109,240,14,5,1,19,26,26,8,7,17,26,240,34,84,0.405,32,70,0.457,2,14,0.143,29,36,0.806,99,42,84,0.5,31,62,0.5,11,22,0.5,14,27,0.519,109,240,19,25,44,14,26,40
31,MIL,2006-12-30,49,49,32,,WAS,W 119-102,240,32,4,3,6,17,21,4,6,10,17,240,49,100,0.49,40,69,0.58,9,31,0.29,12,15,0.8,119,41,93,0.441,34,71,0.479,7,22,0.318,13,18,0.722,102,240,16,33,49,16,28,44
32,MIL,2007-01-03,43,40,26,@,WAS,L 105-108,240,26,12,6,17,12,32,10,5,17,15,240,43,89,0.483,36,62,0.581,7,27,0.259,12,17,0.706,105,46,93,0.495,37,68,0.544,9,25,0.36,7,12,0.583,108,240,12,28,40,16,32,48
33,MIL,2007-01-05,31,39,19,,CLE,L 86-95,240,19,6,7,10,20,27,4,8,9,21,240,31,75,0.413,25,57,0.439,6,18,0.333,18,29,0.621,86,36,87,0.414,29,69,0.42,7,18,0.389,16,24,0.667,95,240,9,30,39,18,29,47
34,MIL,2007-01-08,37,47,24,@,DEN,L 92-104,240,24,8,2,10,26,23,8,8,16,19,240,37,96,0.385,33,81,0.407,4,15,0.267,14,21,0.667,92,35,79,0.443,28,62,0.452,7,17,0.412,27,36,0.75,104,240,18,29,47,15,37,52
35,MIL,2007-01-10,32,45,19,,TOR,L 77-90,240,19,3,2,16,17,23,9,9,13,21,240,32,76,0.421,30,60,0.5,2,16,0.125,11,17,0.647,77,32,73,0.438,25,56,0.446,7,17,0.412,19,20,0.95,90,240,15,30,45,7,27,34
36,MIL,2007-01-12,42,45,23,@,PHI,L 97-110,240,23,5,5,15,20,28,8,5,10,16,240,42,88,0.477,38,72,0.528,4,16,0.25,9,12,0.75,97,39,79,0.494,32,64,0.5,7,15,0.467,25,30,0.833,110,240,16,29,45,10,26,36
37,MIL,2007-01-15,38,44,21,@,CHA,W 99-91,240,21,5,4,11,21,20,7,6,13,21,240,38,81,0.469,32,64,0.5,6,17,0.353,17,25,0.68,99,32,81,0.395,27,60,0.45,5,21,0.238,22,28,0.786,91,240,17,27,44,21,25,46
38,MIL,2007-01-17,30,47,18,,CHI,L 90-99,240,18,10,2,26,23,25,16,5,21,28,240,30,78,0.385,21,62,0.339,9,16,0.563,21,29,0.724,90,40,81,0.494,34,63,0.54,6,18,0.333,13,20,0.65,99,240,16,31,47,11,34,45
39,MIL,2007-01-19,29,40,16,@,SEA,L 72-99,240,16,9,7,14,13,25,10,7,17,16,240,29,88,0.33,28,74,0.378,1,14,0.071,13,20,0.65,72,41,84,0.488,36,74,0.486,5,10,0.5,12,17,0.706,99,240,17,23,40,15,38,53
40,MIL,2007-01-21,32,38,14,@,POR,L 95-99,240,14,5,1,9,22,20,4,4,13,26,240,32,77,0.416,26,55,0.473,6,22,0.273,25,33,0.758,95,35,73,0.479,30,58,0.517,5,15,0.333,24,30,0.8,99,240,12,26,38,11,33,44
41,MIL,2007-01-23,39,36,22,@,LAC,L 96-115,240,22,5,2,10,26,31,8,11,11,16,240,39,87,0.448,33,71,0.465,6,16,0.375,12,19,0.632,96,45,86,0.523,44,78,0.564,1,8,0.125,24,31,0.774,115,240,8,28,36,12,34,46
42,MIL,2007-01-24,37,39,19,@,SAC,L 106-114,240,19,5,0,13,23,25,6,3,9,23,240,37,78,0.474,29,57,0.509,8,21,0.381,24,30,0.8,106,42,79,0.532,34,58,0.586,8,21,0.381,22,29,0.759,114,240,9,30,39,7,27,34
43,MIL,2007-01-26,36,45,14,,PHO,L 90-98,240,14,5,1,13,23,26,5,4,15,22,240,36,88,0.409,30,72,0.417,6,16,0.375,12,21,0.571,90,37,87,0.425,26,59,0.441,11,28,0.393,13,20,0.65,98,240,15,30,45,13,33,46
